id,label,text_a,text_b
12502,none,food,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12503,none,ambience,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12504,none,service,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.
12505,none,price,"Even upon delivery, their juicy pork buns are quite good . ."
12506,none,anecdotes,"Even upon delivery, their juicy pork buns are quite good . ."
12507,positive,food,"Even upon delivery, their juicy pork buns are quite good . ."
12508,none,ambience,"Even upon delivery, their juicy pork buns are quite good . ."
12509,none,service,"Even upon delivery, their juicy pork buns are quite good . ."
12510,none,price,This is also where I was from.
12511,neutral,anecdotes,This is also where I was from.
12512,none,food,This is also where I was from.
12513,none,ambience,This is also where I was from.
12514,none,service,This is also where I was from.
12515,none,price,Everything is for sale in here including the sculptured iron statue on the table.
12516,neutral,anecdotes,Everything is for sale in here including the sculptured iron statue on the table.
12517,none,food,Everything is for sale in here including the sculptured iron statue on the table.
12518,none,ambience,Everything is for sale in here including the sculptured iron statue on the table.
12519,none,service,Everything is for sale in here including the sculptured iron statue on the table.
12520,none,price,"Average to good Thai food, but terrible delivery."
12521,none,anecdotes,"Average to good Thai food, but terrible delivery."
12522,positive,food,"Average to good Thai food, but terrible delivery."
12523,none,ambience,"Average to good Thai food, but terrible delivery."
12524,negative,service,"Average to good Thai food, but terrible delivery."
12525,none,price,The space is nice but when we order our drink we were in for a surprise.
12526,neutral,anecdotes,The space is nice but when we order our drink we were in for a surprise.
12527,none,food,The space is nice but when we order our drink we were in for a surprise.
12528,positive,ambience,The space is nice but when we order our drink we were in for a surprise.
12529,none,service,The space is nice but when we order our drink we were in for a surprise.
12530,none,price,The entire place and the treatment we received felt as a conveyor belt.
12531,none,anecdotes,The entire place and the treatment we received felt as a conveyor belt.
12532,none,food,The entire place and the treatment we received felt as a conveyor belt.
12533,negative,ambience,The entire place and the treatment we received felt as a conveyor belt.
12534,negative,service,The entire place and the treatment we received felt as a conveyor belt.
12535,none,price,Joe's Pizza used to have the best slice until this pizzeria opened up.
12536,positive,anecdotes,Joe's Pizza used to have the best slice until this pizzeria opened up.
12537,none,food,Joe's Pizza used to have the best slice until this pizzeria opened up.
12538,none,ambience,Joe's Pizza used to have the best slice until this pizzeria opened up.
12539,none,service,Joe's Pizza used to have the best slice until this pizzeria opened up.
12540,none,price,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12541,none,anecdotes,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12542,none,food,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12543,positive,ambience,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12544,none,service,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.
12545,none,price,I have never had anything like it!
12546,positive,anecdotes,I have never had anything like it!
12547,none,food,I have never had anything like it!
12548,none,ambience,I have never had anything like it!
12549,none,service,I have never had anything like it!
12550,none,price,"Yeah the crowd can take it a bit seriously, but it shouldn't."
12551,neutral,anecdotes,"Yeah the crowd can take it a bit seriously, but it shouldn't."
12552,none,food,"Yeah the crowd can take it a bit seriously, but it shouldn't."
12553,none,ambience,"Yeah the crowd can take it a bit seriously, but it shouldn't."
12554,none,service,"Yeah the crowd can take it a bit seriously, but it shouldn't."
12555,positive,price,And they provided a delicious dessert on the house!
12556,none,anecdotes,And they provided a delicious dessert on the house!
12557,positive,food,And they provided a delicious dessert on the house!
12558,none,ambience,And they provided a delicious dessert on the house!
12559,positive,service,And they provided a delicious dessert on the house!
12560,none,price,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited."
12561,none,anecdotes,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited."
12562,none,food,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited."
12563,none,ambience,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited."
12564,negative,service,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited."
12565,none,price,"The food is amazing, rich pastas and fresh doughy pizza."
12566,none,anecdotes,"The food is amazing, rich pastas and fresh doughy pizza."
12567,positive,food,"The food is amazing, rich pastas and fresh doughy pizza."
12568,none,ambience,"The food is amazing, rich pastas and fresh doughy pizza."
12569,none,service,"The food is amazing, rich pastas and fresh doughy pizza."
12570,none,price,"Food was very good, but not what I would consider out of this world."
12571,none,anecdotes,"Food was very good, but not what I would consider out of this world."
12572,positive,food,"Food was very good, but not what I would consider out of this world."
12573,none,ambience,"Food was very good, but not what I would consider out of this world."
12574,none,service,"Food was very good, but not what I would consider out of this world."
12575,none,price,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12576,none,anecdotes,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12577,positive,food,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12578,none,ambience,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12579,none,service,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
12580,none,price,"I am Indian, and I have tried many Indian places in NY."
12581,neutral,anecdotes,"I am Indian, and I have tried many Indian places in NY."
12582,none,food,"I am Indian, and I have tried many Indian places in NY."
12583,none,ambience,"I am Indian, and I have tried many Indian places in NY."
12584,none,service,"I am Indian, and I have tried many Indian places in NY."
12585,positive,price,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
12586,none,anecdotes,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
12587,positive,food,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
12588,none,ambience,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
12589,none,service,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
12590,none,price,"On a recent Saturday night, I was with a group of 5 at the Bread Bar."
12591,neutral,anecdotes,"On a recent Saturday night, I was with a group of 5 at the Bread Bar."
12592,none,food,"On a recent Saturday night, I was with a group of 5 at the Bread Bar."
12593,none,ambience,"On a recent Saturday night, I was with a group of 5 at the Bread Bar."
12594,none,service,"On a recent Saturday night, I was with a group of 5 at the Bread Bar."
12595,positive,price,Food is great and inexpensive.
12596,none,anecdotes,Food is great and inexpensive.
12597,positive,food,Food is great and inexpensive.
12598,none,ambience,Food is great and inexpensive.
12599,none,service,Food is great and inexpensive.
12600,positive,price,The price very reasonable.
12601,none,anecdotes,The price very reasonable.
12602,none,food,The price very reasonable.
12603,none,ambience,The price very reasonable.
12604,none,service,The price very reasonable.
12605,none,price,"Dessert - can't be missed, so save room!!!"
12606,none,anecdotes,"Dessert - can't be missed, so save room!!!"
12607,positive,food,"Dessert - can't be missed, so save room!!!"
12608,none,ambience,"Dessert - can't be missed, so save room!!!"
12609,none,service,"Dessert - can't be missed, so save room!!!"
12610,none,price,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat."
12611,none,anecdotes,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat."
12612,positive,food,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat."
12613,none,ambience,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat."
12614,none,service,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat."
12615,negative,price,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road"
12616,none,anecdotes,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road"
12617,none,food,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road"
12618,none,ambience,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road"
12619,none,service,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road"
12620,none,price,Ingredients are organic which is a real plus for me.
12621,none,anecdotes,Ingredients are organic which is a real plus for me.
12622,positive,food,Ingredients are organic which is a real plus for me.
12623,none,ambience,Ingredients are organic which is a real plus for me.
12624,none,service,Ingredients are organic which is a real plus for me.
12625,none,price,It was so bad I actually refused to pay for my food.
12626,negative,anecdotes,It was so bad I actually refused to pay for my food.
12627,negative,food,It was so bad I actually refused to pay for my food.
12628,none,ambience,It was so bad I actually refused to pay for my food.
12629,none,service,It was so bad I actually refused to pay for my food.
12630,positive,price,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12631,positive,anecdotes,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12632,positive,food,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12633,none,ambience,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12634,none,service,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
12635,negative,price,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!"
12636,positive,anecdotes,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!"
12637,none,food,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!"
12638,none,ambience,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!"
12639,none,service,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!"
12640,none,price,"The staff was very attentive, the ambience lovely, and the food superb."
12641,none,anecdotes,"The staff was very attentive, the ambience lovely, and the food superb."
12642,positive,food,"The staff was very attentive, the ambience lovely, and the food superb."
12643,positive,ambience,"The staff was very attentive, the ambience lovely, and the food superb."
12644,positive,service,"The staff was very attentive, the ambience lovely, and the food superb."
12645,none,price,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
12646,none,anecdotes,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
12647,negative,food,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
12648,none,ambience,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
12649,none,service,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
12650,none,price,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12651,none,anecdotes,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12652,positive,food,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12653,positive,ambience,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12654,positive,service,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
12655,none,price,THE FRANKENSTEIN SHOW WAS THE BEST.
12656,positive,anecdotes,THE FRANKENSTEIN SHOW WAS THE BEST.
12657,none,food,THE FRANKENSTEIN SHOW WAS THE BEST.
12658,none,ambience,THE FRANKENSTEIN SHOW WAS THE BEST.
12659,none,service,THE FRANKENSTEIN SHOW WAS THE BEST.
12660,positive,price,"The waiters are sweet, the food is tasty and the bill is never too large."
12661,none,anecdotes,"The waiters are sweet, the food is tasty and the bill is never too large."
12662,positive,food,"The waiters are sweet, the food is tasty and the bill is never too large."
12663,none,ambience,"The waiters are sweet, the food is tasty and the bill is never too large."
12664,positive,service,"The waiters are sweet, the food is tasty and the bill is never too large."
12665,none,price,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
12666,negative,anecdotes,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
12667,none,food,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
12668,none,ambience,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
12669,none,service,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
12670,none,price,"The service was superb, they treat you like family."
12671,none,anecdotes,"The service was superb, they treat you like family."
12672,none,food,"The service was superb, they treat you like family."
12673,none,ambience,"The service was superb, they treat you like family."
12674,positive,service,"The service was superb, they treat you like family."
12675,none,price,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
12676,neutral,anecdotes,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
12677,positive,food,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
12678,none,ambience,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
12679,none,service,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
12680,none,price,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad."
12681,none,anecdotes,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad."
12682,none,food,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad."
12683,none,ambience,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad."
12684,positive,service,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad."
12685,none,price,"The menu may be small, but everything on it is delicious."
12686,none,anecdotes,"The menu may be small, but everything on it is delicious."
12687,conflict,food,"The menu may be small, but everything on it is delicious."
12688,none,ambience,"The menu may be small, but everything on it is delicious."
12689,none,service,"The menu may be small, but everything on it is delicious."
12690,none,price,Too bad Latin Quarters closed.
12691,neutral,anecdotes,Too bad Latin Quarters closed.
12692,none,food,Too bad Latin Quarters closed.
12693,none,ambience,Too bad Latin Quarters closed.
12694,none,service,Too bad Latin Quarters closed.
12695,none,price,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12696,none,anecdotes,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12697,negative,food,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12698,none,ambience,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12699,none,service,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
12700,none,price,It was divine melts in your mouth.
12701,none,anecdotes,It was divine melts in your mouth.
12702,positive,food,It was divine melts in your mouth.
12703,none,ambience,It was divine melts in your mouth.
12704,none,service,It was divine melts in your mouth.
12705,none,price,Stumbled upon this gem of a pizza place and I will be going back frequently.
12706,positive,anecdotes,Stumbled upon this gem of a pizza place and I will be going back frequently.
12707,none,food,Stumbled upon this gem of a pizza place and I will be going back frequently.
12708,none,ambience,Stumbled upon this gem of a pizza place and I will be going back frequently.
12709,none,service,Stumbled upon this gem of a pizza place and I will be going back frequently.
12710,none,price,I live a block away and go to Patsy's frequently.
12711,neutral,anecdotes,I live a block away and go to Patsy's frequently.
12712,none,food,I live a block away and go to Patsy's frequently.
12713,none,ambience,I live a block away and go to Patsy's frequently.
12714,none,service,I live a block away and go to Patsy's frequently.
12715,negative,price,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
12716,none,anecdotes,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
12717,positive,food,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
12718,none,ambience,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
12719,none,service,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
12720,none,price,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant."
12721,neutral,anecdotes,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant."
12722,none,food,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant."
12723,none,ambience,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant."
12724,none,service,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant."
12725,none,price,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
12726,none,anecdotes,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
12727,none,food,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
12728,positive,ambience,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
12729,none,service,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
12730,none,price,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12731,neutral,anecdotes,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12732,none,food,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12733,none,ambience,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12734,positive,service,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
12735,none,price,Kudos Haru
12736,positive,anecdotes,Kudos Haru
12737,none,food,Kudos Haru
12738,none,ambience,Kudos Haru
12739,none,service,Kudos Haru
12740,none,price,We arrived on time for our reservation and seated promptly.The
12741,neutral,anecdotes,We arrived on time for our reservation and seated promptly.The
12742,none,food,We arrived on time for our reservation and seated promptly.The
12743,none,ambience,We arrived on time for our reservation and seated promptly.The
12744,positive,service,We arrived on time for our reservation and seated promptly.The
12745,none,price,I plan on eating here more often.
12746,positive,anecdotes,I plan on eating here more often.
12747,none,food,I plan on eating here more often.
12748,none,ambience,I plan on eating here more often.
12749,none,service,I plan on eating here more often.
12750,none,price,"I would definitely go back for a very special occasion, but not for regular fine dining."
12751,conflict,anecdotes,"I would definitely go back for a very special occasion, but not for regular fine dining."
12752,none,food,"I would definitely go back for a very special occasion, but not for regular fine dining."
12753,none,ambience,"I would definitely go back for a very special occasion, but not for regular fine dining."
12754,none,service,"I would definitely go back for a very special occasion, but not for regular fine dining."
12755,none,price,"The well mannered, pleasant staff that Tony has in his employ."
12756,none,anecdotes,"The well mannered, pleasant staff that Tony has in his employ."
12757,none,food,"The well mannered, pleasant staff that Tony has in his employ."
12758,none,ambience,"The well mannered, pleasant staff that Tony has in his employ."
12759,positive,service,"The well mannered, pleasant staff that Tony has in his employ."
12760,none,price,The flavors robust and subtle.
12761,none,anecdotes,The flavors robust and subtle.
12762,positive,food,The flavors robust and subtle.
12763,none,ambience,The flavors robust and subtle.
12764,none,service,The flavors robust and subtle.
12765,none,price,I came here for my friend's birthday and keep coming back ever since.
12766,positive,anecdotes,I came here for my friend's birthday and keep coming back ever since.
12767,none,food,I came here for my friend's birthday and keep coming back ever since.
12768,none,ambience,I came here for my friend's birthday and keep coming back ever since.
12769,none,service,I came here for my friend's birthday and keep coming back ever since.
12770,positive,price,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12771,none,anecdotes,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12772,positive,food,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12773,none,ambience,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12774,none,service,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12775,none,price,"I would never wait for a table to eat, it just is not THAT great."
12776,negative,anecdotes,"I would never wait for a table to eat, it just is not THAT great."
12777,none,food,"I would never wait for a table to eat, it just is not THAT great."
12778,none,ambience,"I would never wait for a table to eat, it just is not THAT great."
12779,none,service,"I would never wait for a table to eat, it just is not THAT great."
12780,none,price,"We concluded with tiramisu chocolate cake, both were delicious."
12781,none,anecdotes,"We concluded with tiramisu chocolate cake, both were delicious."
12782,positive,food,"We concluded with tiramisu chocolate cake, both were delicious."
12783,none,ambience,"We concluded with tiramisu chocolate cake, both were delicious."
12784,none,service,"We concluded with tiramisu chocolate cake, both were delicious."
12785,none,price,The counter service is bad.
12786,none,anecdotes,The counter service is bad.
12787,none,food,The counter service is bad.
12788,none,ambience,The counter service is bad.
12789,negative,service,The counter service is bad.
12790,none,price,I had a grat time at Jekyll and Hyde!
12791,positive,anecdotes,I had a grat time at Jekyll and Hyde!
12792,none,food,I had a grat time at Jekyll and Hyde!
12793,none,ambience,I had a grat time at Jekyll and Hyde!
12794,none,service,I had a grat time at Jekyll and Hyde!
12795,none,price,"Service here was great, food was fantastic."
12796,none,anecdotes,"Service here was great, food was fantastic."
12797,positive,food,"Service here was great, food was fantastic."
12798,none,ambience,"Service here was great, food was fantastic."
12799,positive,service,"Service here was great, food was fantastic."
12800,none,price,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12801,conflict,anecdotes,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12802,none,food,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12803,none,ambience,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12804,none,service,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12805,none,price,"This is such a lovely, peaceful place to eat outside."
12806,none,anecdotes,"This is such a lovely, peaceful place to eat outside."
12807,none,food,"This is such a lovely, peaceful place to eat outside."
12808,positive,ambience,"This is such a lovely, peaceful place to eat outside."
12809,none,service,"This is such a lovely, peaceful place to eat outside."
12810,none,price,and we were thouroughly disapointed.
12811,negative,anecdotes,and we were thouroughly disapointed.
12812,none,food,and we were thouroughly disapointed.
12813,none,ambience,and we were thouroughly disapointed.
12814,none,service,and we were thouroughly disapointed.
12815,none,price,This is the Jackel and Hideof the restaurants on the UES.
12816,neutral,anecdotes,This is the Jackel and Hideof the restaurants on the UES.
12817,none,food,This is the Jackel and Hideof the restaurants on the UES.
12818,none,ambience,This is the Jackel and Hideof the restaurants on the UES.
12819,none,service,This is the Jackel and Hideof the restaurants on the UES.
12820,none,price,The sauce is delicious and the crust is perfect.
12821,none,anecdotes,The sauce is delicious and the crust is perfect.
12822,positive,food,The sauce is delicious and the crust is perfect.
12823,none,ambience,The sauce is delicious and the crust is perfect.
12824,none,service,The sauce is delicious and the crust is perfect.
12825,none,price,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12826,positive,anecdotes,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12827,none,food,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12828,positive,ambience,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12829,none,service,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12830,none,price,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12831,neutral,anecdotes,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12832,none,food,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12833,none,ambience,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12834,none,service,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12835,negative,price,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12836,none,anecdotes,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12837,neutral,food,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12838,negative,ambience,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12839,none,service,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12840,none,price,They have some great entrees here as well.
12841,none,anecdotes,They have some great entrees here as well.
12842,positive,food,They have some great entrees here as well.
12843,none,ambience,They have some great entrees here as well.
12844,none,service,They have some great entrees here as well.
12845,none,price,"Our teenage kids love it, too."
12846,positive,anecdotes,"Our teenage kids love it, too."
12847,none,food,"Our teenage kids love it, too."
12848,none,ambience,"Our teenage kids love it, too."
12849,none,service,"Our teenage kids love it, too."
12850,none,price,The service is not consistently excellent -- just decent.
12851,none,anecdotes,The service is not consistently excellent -- just decent.
12852,none,food,The service is not consistently excellent -- just decent.
12853,none,ambience,The service is not consistently excellent -- just decent.
12854,neutral,service,The service is not consistently excellent -- just decent.
12855,none,price,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12856,none,anecdotes,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12857,positive,food,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12858,none,ambience,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12859,none,service,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12860,none,price,You guys are awesome!
12861,positive,anecdotes,You guys are awesome!
12862,none,food,You guys are awesome!
12863,none,ambience,You guys are awesome!
12864,none,service,You guys are awesome!
12865,none,price,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12866,none,anecdotes,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12867,positive,food,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12868,none,ambience,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12869,positive,service,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12870,none,price,I loved this place!!
12871,positive,anecdotes,I loved this place!!
12872,none,food,I loved this place!!
12873,none,ambience,I loved this place!!
12874,none,service,I loved this place!!
12875,none,price,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12876,none,anecdotes,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12877,positive,food,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12878,none,ambience,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12879,none,service,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12880,none,price,I care more about the food and ambience.
12881,none,anecdotes,I care more about the food and ambience.
12882,neutral,food,I care more about the food and ambience.
12883,neutral,ambience,I care more about the food and ambience.
12884,none,service,I care more about the food and ambience.
12885,negative,price,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12886,none,anecdotes,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12887,negative,food,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12888,none,ambience,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12889,none,service,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12890,none,price,Avoid at all costs.
12891,negative,anecdotes,Avoid at all costs.
12892,none,food,Avoid at all costs.
12893,none,ambience,Avoid at all costs.
12894,none,service,Avoid at all costs.
12895,none,price,I would highly recommend this place to everyone for any occasion!
12896,positive,anecdotes,I would highly recommend this place to everyone for any occasion!
12897,none,food,I would highly recommend this place to everyone for any occasion!
12898,none,ambience,I would highly recommend this place to everyone for any occasion!
12899,none,service,I would highly recommend this place to everyone for any occasion!
12900,none,price,The service is fantastic.
12901,none,anecdotes,The service is fantastic.
12902,none,food,The service is fantastic.
12903,none,ambience,The service is fantastic.
12904,positive,service,The service is fantastic.
12905,none,price,I recommend that you try this hidden spot which will surely blowup very soon
12906,positive,anecdotes,I recommend that you try this hidden spot which will surely blowup very soon
12907,none,food,I recommend that you try this hidden spot which will surely blowup very soon
12908,none,ambience,I recommend that you try this hidden spot which will surely blowup very soon
12909,none,service,I recommend that you try this hidden spot which will surely blowup very soon
12910,none,price,The garlic mashed potatoes are hands down the best in the city!
12911,none,anecdotes,The garlic mashed potatoes are hands down the best in the city!
12912,positive,food,The garlic mashed potatoes are hands down the best in the city!
12913,none,ambience,The garlic mashed potatoes are hands down the best in the city!
12914,none,service,The garlic mashed potatoes are hands down the best in the city!
12915,none,price,Food and service was okay.
12916,none,anecdotes,Food and service was okay.
12917,neutral,food,Food and service was okay.
12918,none,ambience,Food and service was okay.
12919,neutral,service,Food and service was okay.
12920,none,price,"great for a romantic evening, or a fun evening with friends..."
12921,none,anecdotes,"great for a romantic evening, or a fun evening with friends..."
12922,none,food,"great for a romantic evening, or a fun evening with friends..."
