id,label,text_a,text_b
12752,none,what do you think of the food of it ?,"I would definitely go back for a very special occasion, but not for regular fine dining."
12753,none,what do you think of the ambience of it ?,"I would definitely go back for a very special occasion, but not for regular fine dining."
12754,none,what do you think of the service of it ?,"I would definitely go back for a very special occasion, but not for regular fine dining."
12755,none,what do you think of the price of it ?,"The well mannered, pleasant staff that Tony has in his employ."
12756,none,what do you think of the anecdotes of it ?,"The well mannered, pleasant staff that Tony has in his employ."
12757,none,what do you think of the food of it ?,"The well mannered, pleasant staff that Tony has in his employ."
12758,none,what do you think of the ambience of it ?,"The well mannered, pleasant staff that Tony has in his employ."
12759,positive,what do you think of the service of it ?,"The well mannered, pleasant staff that Tony has in his employ."
12760,none,what do you think of the price of it ?,The flavors robust and subtle.
12761,none,what do you think of the anecdotes of it ?,The flavors robust and subtle.
12762,positive,what do you think of the food of it ?,The flavors robust and subtle.
12763,none,what do you think of the ambience of it ?,The flavors robust and subtle.
12764,none,what do you think of the service of it ?,The flavors robust and subtle.
12765,none,what do you think of the price of it ?,I came here for my friend's birthday and keep coming back ever since.
12766,positive,what do you think of the anecdotes of it ?,I came here for my friend's birthday and keep coming back ever since.
12767,none,what do you think of the food of it ?,I came here for my friend's birthday and keep coming back ever since.
12768,none,what do you think of the ambience of it ?,I came here for my friend's birthday and keep coming back ever since.
12769,none,what do you think of the service of it ?,I came here for my friend's birthday and keep coming back ever since.
12770,positive,what do you think of the price of it ?,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12771,none,what do you think of the anecdotes of it ?,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12772,positive,what do you think of the food of it ?,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12773,none,what do you think of the ambience of it ?,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12774,none,what do you think of the service of it ?,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
12775,none,what do you think of the price of it ?,"I would never wait for a table to eat, it just is not THAT great."
12776,negative,what do you think of the anecdotes of it ?,"I would never wait for a table to eat, it just is not THAT great."
12777,none,what do you think of the food of it ?,"I would never wait for a table to eat, it just is not THAT great."
12778,none,what do you think of the ambience of it ?,"I would never wait for a table to eat, it just is not THAT great."
12779,none,what do you think of the service of it ?,"I would never wait for a table to eat, it just is not THAT great."
12780,none,what do you think of the price of it ?,"We concluded with tiramisu chocolate cake, both were delicious."
12781,none,what do you think of the anecdotes of it ?,"We concluded with tiramisu chocolate cake, both were delicious."
12782,positive,what do you think of the food of it ?,"We concluded with tiramisu chocolate cake, both were delicious."
12783,none,what do you think of the ambience of it ?,"We concluded with tiramisu chocolate cake, both were delicious."
12784,none,what do you think of the service of it ?,"We concluded with tiramisu chocolate cake, both were delicious."
12785,none,what do you think of the price of it ?,The counter service is bad.
12786,none,what do you think of the anecdotes of it ?,The counter service is bad.
12787,none,what do you think of the food of it ?,The counter service is bad.
12788,none,what do you think of the ambience of it ?,The counter service is bad.
12789,negative,what do you think of the service of it ?,The counter service is bad.
12790,none,what do you think of the price of it ?,I had a grat time at Jekyll and Hyde!
12791,positive,what do you think of the anecdotes of it ?,I had a grat time at Jekyll and Hyde!
12792,none,what do you think of the food of it ?,I had a grat time at Jekyll and Hyde!
12793,none,what do you think of the ambience of it ?,I had a grat time at Jekyll and Hyde!
12794,none,what do you think of the service of it ?,I had a grat time at Jekyll and Hyde!
12795,none,what do you think of the price of it ?,"Service here was great, food was fantastic."
12796,none,what do you think of the anecdotes of it ?,"Service here was great, food was fantastic."
12797,positive,what do you think of the food of it ?,"Service here was great, food was fantastic."
12798,none,what do you think of the ambience of it ?,"Service here was great, food was fantastic."
12799,positive,what do you think of the service of it ?,"Service here was great, food was fantastic."
12800,none,what do you think of the price of it ?,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12801,conflict,what do you think of the anecdotes of it ?,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12802,none,what do you think of the food of it ?,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12803,none,what do you think of the ambience of it ?,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12804,none,what do you think of the service of it ?,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
12805,none,what do you think of the price of it ?,"This is such a lovely, peaceful place to eat outside."
12806,none,what do you think of the anecdotes of it ?,"This is such a lovely, peaceful place to eat outside."
12807,none,what do you think of the food of it ?,"This is such a lovely, peaceful place to eat outside."
12808,positive,what do you think of the ambience of it ?,"This is such a lovely, peaceful place to eat outside."
12809,none,what do you think of the service of it ?,"This is such a lovely, peaceful place to eat outside."
12810,none,what do you think of the price of it ?,and we were thouroughly disapointed.
12811,negative,what do you think of the anecdotes of it ?,and we were thouroughly disapointed.
12812,none,what do you think of the food of it ?,and we were thouroughly disapointed.
12813,none,what do you think of the ambience of it ?,and we were thouroughly disapointed.
12814,none,what do you think of the service of it ?,and we were thouroughly disapointed.
12815,none,what do you think of the price of it ?,This is the Jackel and Hideof the restaurants on the UES.
12816,neutral,what do you think of the anecdotes of it ?,This is the Jackel and Hideof the restaurants on the UES.
12817,none,what do you think of the food of it ?,This is the Jackel and Hideof the restaurants on the UES.
12818,none,what do you think of the ambience of it ?,This is the Jackel and Hideof the restaurants on the UES.
12819,none,what do you think of the service of it ?,This is the Jackel and Hideof the restaurants on the UES.
12820,none,what do you think of the price of it ?,The sauce is delicious and the crust is perfect.
12821,none,what do you think of the anecdotes of it ?,The sauce is delicious and the crust is perfect.
12822,positive,what do you think of the food of it ?,The sauce is delicious and the crust is perfect.
12823,none,what do you think of the ambience of it ?,The sauce is delicious and the crust is perfect.
12824,none,what do you think of the service of it ?,The sauce is delicious and the crust is perfect.
12825,none,what do you think of the price of it ?,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12826,positive,what do you think of the anecdotes of it ?,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12827,none,what do you think of the food of it ?,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12828,positive,what do you think of the ambience of it ?,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12829,none,what do you think of the service of it ?,"This is a great place to take out-of-towners, and perfect for watching the sunset."
12830,none,what do you think of the price of it ?,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12831,neutral,what do you think of the anecdotes of it ?,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12832,none,what do you think of the food of it ?,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12833,none,what do you think of the ambience of it ?,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12834,none,what do you think of the service of it ?,Since my first dinner I have had the chance to have brunch at Orsay 3x.
12835,negative,what do you think of the price of it ?,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12836,none,what do you think of the anecdotes of it ?,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12837,neutral,what do you think of the food of it ?,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12838,negative,what do you think of the ambience of it ?,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12839,none,what do you think of the service of it ?,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY."
12840,none,what do you think of the price of it ?,They have some great entrees here as well.
12841,none,what do you think of the anecdotes of it ?,They have some great entrees here as well.
12842,positive,what do you think of the food of it ?,They have some great entrees here as well.
12843,none,what do you think of the ambience of it ?,They have some great entrees here as well.
12844,none,what do you think of the service of it ?,They have some great entrees here as well.
12845,none,what do you think of the price of it ?,"Our teenage kids love it, too."
12846,positive,what do you think of the anecdotes of it ?,"Our teenage kids love it, too."
12847,none,what do you think of the food of it ?,"Our teenage kids love it, too."
12848,none,what do you think of the ambience of it ?,"Our teenage kids love it, too."
12849,none,what do you think of the service of it ?,"Our teenage kids love it, too."
12850,none,what do you think of the price of it ?,The service is not consistently excellent -- just decent.
12851,none,what do you think of the anecdotes of it ?,The service is not consistently excellent -- just decent.
12852,none,what do you think of the food of it ?,The service is not consistently excellent -- just decent.
12853,none,what do you think of the ambience of it ?,The service is not consistently excellent -- just decent.
12854,neutral,what do you think of the service of it ?,The service is not consistently excellent -- just decent.
12855,none,what do you think of the price of it ?,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12856,none,what do you think of the anecdotes of it ?,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12857,positive,what do you think of the food of it ?,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12858,none,what do you think of the ambience of it ?,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12859,none,what do you think of the service of it ?,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next."
12860,none,what do you think of the price of it ?,You guys are awesome!
12861,positive,what do you think of the anecdotes of it ?,You guys are awesome!
12862,none,what do you think of the food of it ?,You guys are awesome!
12863,none,what do you think of the ambience of it ?,You guys are awesome!
12864,none,what do you think of the service of it ?,You guys are awesome!
12865,none,what do you think of the price of it ?,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12866,none,what do you think of the anecdotes of it ?,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12867,positive,what do you think of the food of it ?,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12868,none,what do you think of the ambience of it ?,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12869,positive,what do you think of the service of it ?,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!"
12870,none,what do you think of the price of it ?,I loved this place!!
12871,positive,what do you think of the anecdotes of it ?,I loved this place!!
12872,none,what do you think of the food of it ?,I loved this place!!
12873,none,what do you think of the ambience of it ?,I loved this place!!
12874,none,what do you think of the service of it ?,I loved this place!!
12875,none,what do you think of the price of it ?,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12876,none,what do you think of the anecdotes of it ?,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12877,positive,what do you think of the food of it ?,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12878,none,what do you think of the ambience of it ?,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12879,none,what do you think of the service of it ?,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12880,none,what do you think of the price of it ?,I care more about the food and ambience.
12881,none,what do you think of the anecdotes of it ?,I care more about the food and ambience.
12882,neutral,what do you think of the food of it ?,I care more about the food and ambience.
12883,neutral,what do you think of the ambience of it ?,I care more about the food and ambience.
12884,none,what do you think of the service of it ?,I care more about the food and ambience.
12885,negative,what do you think of the price of it ?,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12886,none,what do you think of the anecdotes of it ?,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12887,negative,what do you think of the food of it ?,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12888,none,what do you think of the ambience of it ?,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12889,none,what do you think of the service of it ?,"Oh, but wait, we were out of drinks (which were also delightfully overpriced)."
12890,none,what do you think of the price of it ?,Avoid at all costs.
12891,negative,what do you think of the anecdotes of it ?,Avoid at all costs.
12892,none,what do you think of the food of it ?,Avoid at all costs.
12893,none,what do you think of the ambience of it ?,Avoid at all costs.
12894,none,what do you think of the service of it ?,Avoid at all costs.
12895,none,what do you think of the price of it ?,I would highly recommend this place to everyone for any occasion!
12896,positive,what do you think of the anecdotes of it ?,I would highly recommend this place to everyone for any occasion!
12897,none,what do you think of the food of it ?,I would highly recommend this place to everyone for any occasion!
12898,none,what do you think of the ambience of it ?,I would highly recommend this place to everyone for any occasion!
12899,none,what do you think of the service of it ?,I would highly recommend this place to everyone for any occasion!
12900,none,what do you think of the price of it ?,The service is fantastic.
12901,none,what do you think of the anecdotes of it ?,The service is fantastic.
12902,none,what do you think of the food of it ?,The service is fantastic.
12903,none,what do you think of the ambience of it ?,The service is fantastic.
12904,positive,what do you think of the service of it ?,The service is fantastic.
12905,none,what do you think of the price of it ?,I recommend that you try this hidden spot which will surely blowup very soon
12906,positive,what do you think of the anecdotes of it ?,I recommend that you try this hidden spot which will surely blowup very soon
12907,none,what do you think of the food of it ?,I recommend that you try this hidden spot which will surely blowup very soon
12908,none,what do you think of the ambience of it ?,I recommend that you try this hidden spot which will surely blowup very soon
12909,none,what do you think of the service of it ?,I recommend that you try this hidden spot which will surely blowup very soon
12910,none,what do you think of the price of it ?,The garlic mashed potatoes are hands down the best in the city!
12911,none,what do you think of the anecdotes of it ?,The garlic mashed potatoes are hands down the best in the city!
12912,positive,what do you think of the food of it ?,The garlic mashed potatoes are hands down the best in the city!
12913,none,what do you think of the ambience of it ?,The garlic mashed potatoes are hands down the best in the city!
12914,none,what do you think of the service of it ?,The garlic mashed potatoes are hands down the best in the city!
12915,none,what do you think of the price of it ?,Food and service was okay.
12916,none,what do you think of the anecdotes of it ?,Food and service was okay.
12917,neutral,what do you think of the food of it ?,Food and service was okay.
12918,none,what do you think of the ambience of it ?,Food and service was okay.
12919,neutral,what do you think of the service of it ?,Food and service was okay.
12920,none,what do you think of the price of it ?,"great for a romantic evening, or a fun evening with friends..."
12921,none,what do you think of the anecdotes of it ?,"great for a romantic evening, or a fun evening with friends..."
12922,none,what do you think of the food of it ?,"great for a romantic evening, or a fun evening with friends..."
12923,positive,what do you think of the ambience of it ?,"great for a romantic evening, or a fun evening with friends..."
12924,none,what do you think of the service of it ?,"great for a romantic evening, or a fun evening with friends..."
12925,none,what do you think of the price of it ?,The lamb meat was under-cooked and EXTRMELY CHEWY.
12926,none,what do you think of the anecdotes of it ?,The lamb meat was under-cooked and EXTRMELY CHEWY.
12927,negative,what do you think of the food of it ?,The lamb meat was under-cooked and EXTRMELY CHEWY.
12928,none,what do you think of the ambience of it ?,The lamb meat was under-cooked and EXTRMELY CHEWY.
12929,none,what do you think of the service of it ?,The lamb meat was under-cooked and EXTRMELY CHEWY.
12930,none,what do you think of the price of it ?,The best pad thai i've ever had.
12931,none,what do you think of the anecdotes of it ?,The best pad thai i've ever had.
12932,positive,what do you think of the food of it ?,The best pad thai i've ever had.
12933,none,what do you think of the ambience of it ?,The best pad thai i've ever had.
12934,none,what do you think of the service of it ?,The best pad thai i've ever had.
12935,none,what do you think of the price of it ?,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12936,none,what do you think of the anecdotes of it ?,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12937,negative,what do you think of the food of it ?,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12938,none,what do you think of the ambience of it ?,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12939,negative,what do you think of the service of it ?,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason."
12940,none,what do you think of the price of it ?,Great pizza and fantastic service.
12941,none,what do you think of the anecdotes of it ?,Great pizza and fantastic service.
12942,positive,what do you think of the food of it ?,Great pizza and fantastic service.
12943,none,what do you think of the ambience of it ?,Great pizza and fantastic service.
12944,positive,what do you think of the service of it ?,Great pizza and fantastic service.
12945,none,what do you think of the price of it ?,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12946,none,what do you think of the anecdotes of it ?,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12947,none,what do you think of the food of it ?,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12948,none,what do you think of the ambience of it ?,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12949,negative,what do you think of the service of it ?,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
12950,none,what do you think of the price of it ?,i would just ask for no oil next time.
12951,neutral,what do you think of the anecdotes of it ?,i would just ask for no oil next time.
12952,none,what do you think of the food of it ?,i would just ask for no oil next time.
12953,none,what do you think of the ambience of it ?,i would just ask for no oil next time.
12954,none,what do you think of the service of it ?,i would just ask for no oil next time.
12955,none,what do you think of the price of it ?,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12956,none,what do you think of the anecdotes of it ?,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12957,negative,what do you think of the food of it ?,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12958,positive,what do you think of the ambience of it ?,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12959,none,what do you think of the service of it ?,"While this is a pretty place in that overly cute French way, the food was insultingly horrible."
12960,none,what do you think of the price of it ?,I went there for lunch and it was not as good as I expected from the reviews I read.
12961,negative,what do you think of the anecdotes of it ?,I went there for lunch and it was not as good as I expected from the reviews I read.
12962,none,what do you think of the food of it ?,I went there for lunch and it was not as good as I expected from the reviews I read.
12963,none,what do you think of the ambience of it ?,I went there for lunch and it was not as good as I expected from the reviews I read.
12964,none,what do you think of the service of it ?,I went there for lunch and it was not as good as I expected from the reviews I read.
12965,none,what do you think of the price of it ?,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12966,neutral,what do you think of the anecdotes of it ?,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12967,none,what do you think of the food of it ?,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12968,none,what do you think of the ambience of it ?,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12969,none,what do you think of the service of it ?,I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.
12970,none,what do you think of the price of it ?,None of that yucky whipped stuff.
12971,none,what do you think of the anecdotes of it ?,None of that yucky whipped stuff.
12972,positive,what do you think of the food of it ?,None of that yucky whipped stuff.
12973,none,what do you think of the ambience of it ?,None of that yucky whipped stuff.
12974,none,what do you think of the service of it ?,None of that yucky whipped stuff.
12975,none,what do you think of the price of it ?,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12976,none,what do you think of the anecdotes of it ?,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12977,negative,what do you think of the food of it ?,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12978,none,what do you think of the ambience of it ?,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12979,none,what do you think of the service of it ?,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be."
12980,none,what do you think of the price of it ?,I ordered a Lassi and asked 4 times for it but never got it.
12981,none,what do you think of the anecdotes of it ?,I ordered a Lassi and asked 4 times for it but never got it.
12982,none,what do you think of the food of it ?,I ordered a Lassi and asked 4 times for it but never got it.
12983,none,what do you think of the ambience of it ?,I ordered a Lassi and asked 4 times for it but never got it.
12984,negative,what do you think of the service of it ?,I ordered a Lassi and asked 4 times for it but never got it.
12985,none,what do you think of the price of it ?,Their coffee is quite good too!
12986,none,what do you think of the anecdotes of it ?,Their coffee is quite good too!
12987,positive,what do you think of the food of it ?,Their coffee is quite good too!
12988,none,what do you think of the ambience of it ?,Their coffee is quite good too!
12989,none,what do you think of the service of it ?,Their coffee is quite good too!
12990,none,what do you think of the price of it ?,I would not recommend this place to anyone.
12991,negative,what do you think of the anecdotes of it ?,I would not recommend this place to anyone.
12992,none,what do you think of the food of it ?,I would not recommend this place to anyone.
12993,none,what do you think of the ambience of it ?,I would not recommend this place to anyone.
12994,none,what do you think of the service of it ?,I would not recommend this place to anyone.
12995,none,what do you think of the price of it ?,"great wine list (italian), good food, service was INITIALLY fine."
12996,none,what do you think of the anecdotes of it ?,"great wine list (italian), good food, service was INITIALLY fine."
12997,positive,what do you think of the food of it ?,"great wine list (italian), good food, service was INITIALLY fine."
12998,none,what do you think of the ambience of it ?,"great wine list (italian), good food, service was INITIALLY fine."
12999,conflict,what do you think of the service of it ?,"great wine list (italian), good food, service was INITIALLY fine."
13000,none,what do you think of the price of it ?,"Despite the fact that the space is large, they've overcrowded the floor with tables."
13001,none,what do you think of the anecdotes of it ?,"Despite the fact that the space is large, they've overcrowded the floor with tables."
13002,none,what do you think of the food of it ?,"Despite the fact that the space is large, they've overcrowded the floor with tables."
13003,negative,what do you think of the ambience of it ?,"Despite the fact that the space is large, they've overcrowded the floor with tables."
13004,none,what do you think of the service of it ?,"Despite the fact that the space is large, they've overcrowded the floor with tables."
13005,none,what do you think of the price of it ?,"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience."
13006,none,what do you think of the anecdotes of it ?,"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience."
13007,none,what do you think of the food of it ?,"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience."
13008,none,what do you think of the ambience of it ?,"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience."
13009,negative,what do you think of the service of it ?,"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience."
13010,none,what do you think of the price of it ?,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done."
13011,none,what do you think of the anecdotes of it ?,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done."
13012,none,what do you think of the food of it ?,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done."
13013,none,what do you think of the ambience of it ?,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done."
13014,conflict,what do you think of the service of it ?,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done."
13015,none,what do you think of the price of it ?,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!"
13016,none,what do you think of the anecdotes of it ?,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!"
13017,none,what do you think of the food of it ?,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!"
13018,none,what do you think of the ambience of it ?,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!"
13019,negative,what do you think of the service of it ?,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!"
13020,none,what do you think of the price of it ?,I had to ask her three times before she finally came back with the dish Ive requested.
13021,none,what do you think of the anecdotes of it ?,I had to ask her three times before she finally came back with the dish Ive requested.
13022,none,what do you think of the food of it ?,I had to ask her three times before she finally came back with the dish Ive requested.
13023,none,what do you think of the ambience of it ?,I had to ask her three times before she finally came back with the dish Ive requested.
13024,negative,what do you think of the service of it ?,I had to ask her three times before she finally came back with the dish Ive requested.
13025,none,what do you think of the price of it ?,"Normally that would be improper, however they were all delicious and my host did not complain."
13026,none,what do you think of the anecdotes of it ?,"Normally that would be improper, however they were all delicious and my host did not complain."
13027,positive,what do you think of the food of it ?,"Normally that would be improper, however they were all delicious and my host did not complain."
13028,none,what do you think of the ambience of it ?,"Normally that would be improper, however they were all delicious and my host did not complain."
13029,none,what do you think of the service of it ?,"Normally that would be improper, however they were all delicious and my host did not complain."
13030,none,what do you think of the price of it ?,Taxan delicious!
13031,none,what do you think of the anecdotes of it ?,Taxan delicious!
13032,positive,what do you think of the food of it ?,Taxan delicious!
13033,none,what do you think of the ambience of it ?,Taxan delicious!
13034,none,what do you think of the service of it ?,Taxan delicious!
13035,none,what do you think of the price of it ?,"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating."
13036,negative,what do you think of the anecdotes of it ?,"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating."
13037,none,what do you think of the food of it ?,"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating."
13038,none,what do you think of the ambience of it ?,"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating."
13039,none,what do you think of the service of it ?,"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating."
13040,positive,what do you think of the price of it ?,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price)."
13041,none,what do you think of the anecdotes of it ?,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price)."
13042,conflict,what do you think of the food of it ?,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price)."
13043,none,what do you think of the ambience of it ?,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price)."
13044,none,what do you think of the service of it ?,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price)."
13045,none,what do you think of the price of it ?,"Southern Indian cuisine is still there, too."
13046,none,what do you think of the anecdotes of it ?,"Southern Indian cuisine is still there, too."
13047,neutral,what do you think of the food of it ?,"Southern Indian cuisine is still there, too."
13048,none,what do you think of the ambience of it ?,"Southern Indian cuisine is still there, too."
13049,none,what do you think of the service of it ?,"Southern Indian cuisine is still there, too."
13050,none,what do you think of the price of it ?,"Restaurant snobs need not bother, this is a small, neighborhood kind of place."
13051,neutral,what do you think of the anecdotes of it ?,"Restaurant snobs need not bother, this is a small, neighborhood kind of place."
13052,none,what do you think of the food of it ?,"Restaurant snobs need not bother, this is a small, neighborhood kind of place."
13053,none,what do you think of the ambience of it ?,"Restaurant snobs need not bother, this is a small, neighborhood kind of place."
13054,none,what do you think of the service of it ?,"Restaurant snobs need not bother, this is a small, neighborhood kind of place."
13055,none,what do you think of the price of it ?,Have been dozens of times and never failed to enjoy the experience.
13056,positive,what do you think of the anecdotes of it ?,Have been dozens of times and never failed to enjoy the experience.
13057,none,what do you think of the food of it ?,Have been dozens of times and never failed to enjoy the experience.
13058,none,what do you think of the ambience of it ?,Have been dozens of times and never failed to enjoy the experience.
13059,none,what do you think of the service of it ?,Have been dozens of times and never failed to enjoy the experience.
13060,none,what do you think of the price of it ?,They couldn't even make a salad that was appealing.
13061,none,what do you think of the anecdotes of it ?,They couldn't even make a salad that was appealing.
13062,negative,what do you think of the food of it ?,They couldn't even make a salad that was appealing.
13063,none,what do you think of the ambience of it ?,They couldn't even make a salad that was appealing.
13064,none,what do you think of the service of it ?,They couldn't even make a salad that was appealing.
13065,positive,what do you think of the price of it ?,For two people with tip was less than $25 bucks.
13066,none,what do you think of the anecdotes of it ?,For two people with tip was less than $25 bucks.
13067,none,what do you think of the food of it ?,For two people with tip was less than $25 bucks.
13068,none,what do you think of the ambience of it ?,For two people with tip was less than $25 bucks.
13069,none,what do you think of the service of it ?,For two people with tip was less than $25 bucks.
13070,none,what do you think of the price of it ?,Killer Sushi!
13071,none,what do you think of the anecdotes of it ?,Killer Sushi!
13072,positive,what do you think of the food of it ?,Killer Sushi!
13073,none,what do you think of the ambience of it ?,Killer Sushi!
13074,none,what do you think of the service of it ?,Killer Sushi!
13075,none,what do you think of the price of it ?,Of course the reason its so packed is because the food is so delicious!
13076,none,what do you think of the anecdotes of it ?,Of course the reason its so packed is because the food is so delicious!
13077,positive,what do you think of the food of it ?,Of course the reason its so packed is because the food is so delicious!
13078,none,what do you think of the ambience of it ?,Of course the reason its so packed is because the food is so delicious!
13079,none,what do you think of the service of it ?,Of course the reason its so packed is because the food is so delicious!
13080,none,what do you think of the price of it ?,"Staffs are not that friendly, but the taste covers all."
13081,none,what do you think of the anecdotes of it ?,"Staffs are not that friendly, but the taste covers all."
